image_path,source,k,masking_method,condition,score,drop,original_score
C:\My_Project\AIGC\AIGuard\unseen\fake_157.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.860125,0.07424,0.934365
C:\My_Project\AIGC\AIGuard\unseen\fake_157.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.900257,0.034108,0.934365
C:\My_Project\AIGC\AIGuard\unseen\fake_157.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.924049,0.010316,0.934365
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_seed0,0.920991,0.012469,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_seed1,0.924289,0.009171,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_seed2,0.939024,-0.005564,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_seed3,0.934706,-0.001246,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_seed4,0.930578,0.002882,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,hot,0.906705,0.026755,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,bottom,0.932236,0.001225,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,blur,random_mean,0.929918,0.003542,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.80416,0.1293,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.928964,0.004496,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.917533,0.015927,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_seed0,0.912923,0.020537,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_seed1,0.875016,0.058444,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_seed2,0.926284,0.007176,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_seed3,0.926745,0.006715,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_seed4,0.887238,0.046222,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,hot,0.723087,0.210373,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,bottom,0.934072,-0.000612,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,blur,random_mean,0.905641,0.027819,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.201173,0.732287,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.927706,0.005754,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.914988,0.018472,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_seed0,0.925598,0.007863,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_seed1,0.60946,0.324,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_seed2,0.923235,0.010225,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_seed3,0.801174,0.132287,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_seed4,0.905396,0.028065,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,hot,0.659485,0.273975,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,bottom,0.935821,-0.002361,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,blur,random_mean,0.832972,0.100488,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.637,0.29646,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.930194,0.003266,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_158.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.922808,0.010652,0.93346
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_seed0,0.942105,0.002023,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_seed1,0.945366,-0.001239,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_seed2,0.9452,-0.001072,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_seed3,0.938304,0.005824,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_seed4,0.941756,0.002371,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,hot,0.941343,0.002784,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,bottom,0.942313,0.001815,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,blur,random_mean,0.942546,0.001582,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.935945,0.008183,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.931655,0.012473,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.934919,0.009209,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_seed0,0.939202,0.004926,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_seed1,0.937178,0.00695,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_seed2,0.938978,0.00515,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_seed3,0.946982,-0.002854,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_seed4,0.937986,0.006142,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,hot,0.947258,-0.00313,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,bottom,0.943434,0.000693,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,blur,random_mean,0.940065,0.004062,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.9153,0.028828,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.926557,0.017571,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.932308,0.01182,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_seed0,0.932579,0.011548,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_seed1,0.938712,0.005416,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_seed2,0.933585,0.010543,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_seed3,0.918146,0.025982,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_seed4,0.936269,0.007859,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,hot,0.912439,0.031688,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,bottom,0.944798,-0.000671,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,blur,random_mean,0.931858,0.012269,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.820941,0.123187,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.895914,0.048213,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_160.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.926566,0.017561,0.944128
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_seed0,0.924561,0.000147,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_seed1,0.926452,-0.001744,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_seed2,0.926504,-0.001796,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_seed3,0.91561,0.009098,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_seed4,0.927063,-0.002355,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,hot,0.906615,0.018093,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,bottom,0.924394,0.000314,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,blur,random_mean,0.924038,0.00067,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.92121,0.003498,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.916856,0.007852,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.896477,0.028231,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_seed0,0.917833,0.006875,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_seed1,0.927269,-0.002561,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_seed2,0.858507,0.066201,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_seed3,0.922511,0.002197,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_seed4,0.922192,0.002516,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,hot,0.873307,0.051401,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,bottom,0.92213,0.002578,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,blur,random_mean,0.909662,0.015046,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.918829,0.005879,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.917064,0.007644,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.88627,0.038438,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_seed0,0.906615,0.018093,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_seed1,0.324657,0.600051,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_seed2,0.903066,0.021642,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_seed3,0.861542,0.063166,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_seed4,0.903308,0.0214,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,hot,0.643277,0.281431,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,bottom,0.923758,0.00095,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,blur,random_mean,0.779837,0.144871,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.817141,0.107567,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.914436,0.010272,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_162.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.893317,0.031391,0.924708
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_seed0,0.923287,-0.003687,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_seed1,0.915182,0.004419,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_seed2,0.917346,0.002254,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_seed3,0.920616,-0.001016,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_seed4,0.920043,-0.000442,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,hot,0.921481,-0.00188,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,bottom,0.919691,-9.1e-05,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,blur,random_mean,0.919295,0.000306,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.933963,-0.014363,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.920071,-0.00047,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.908163,0.011437,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_seed0,0.920497,-0.000897,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_seed1,0.9173,0.002301,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_seed2,0.915786,0.003814,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_seed3,0.911657,0.007944,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_seed4,0.921554,-0.001954,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,hot,0.919019,0.000582,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,bottom,0.91897,0.00063,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,blur,random_mean,0.917359,0.002242,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.921861,-0.002261,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.914051,0.00555,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.916474,0.003126,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_seed0,0.918368,0.001232,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_seed1,0.90122,0.018381,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_seed2,0.918072,0.001529,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_seed3,0.908653,0.010947,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_seed4,0.900838,0.018762,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,hot,0.798583,0.121017,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,bottom,0.923485,-0.003885,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,blur,random_mean,0.90943,0.01017,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.440165,0.479435,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.919814,-0.000213,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_164.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.900967,0.018633,0.9196
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_seed0,0.914951,0.00616,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_seed1,0.921682,-0.000571,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_seed2,0.921117,-5e-06,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_seed3,0.92213,-0.001019,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_seed4,0.921009,0.000102,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,hot,0.912682,0.00843,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,bottom,0.921938,-0.000827,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,blur,random_mean,0.920178,0.000934,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.930058,-0.008946,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.920859,0.000252,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.932976,-0.011865,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_seed0,0.922144,-0.001033,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_seed1,0.903346,0.017765,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_seed2,0.919601,0.001511,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_seed3,0.913897,0.007214,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_seed4,0.91116,0.009951,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,hot,0.905988,0.015123,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,bottom,0.922153,-0.001041,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,blur,random_mean,0.91403,0.007082,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.878295,0.042816,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.918925,0.002186,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.934337,-0.013225,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_seed0,0.831413,0.089698,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_seed1,0.890364,0.030747,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_seed2,0.907364,0.013747,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_seed3,0.898232,0.022879,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_seed4,0.919428,0.001684,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,hot,0.649385,0.271726,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,bottom,0.926814,-0.005703,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,blur,random_mean,0.88936,0.031751,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.139203,0.781908,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.918468,0.002644,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_168.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.949386,-0.028274,0.921111
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_seed0,0.939392,0.004189,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_seed1,0.945136,-0.001555,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_seed2,0.94004,0.003542,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_seed3,0.939176,0.004405,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_seed4,0.939323,0.004258,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,hot,0.938978,0.004604,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,bottom,0.941677,0.001904,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,blur,random_mean,0.940614,0.002968,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.913478,0.030103,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.932444,0.011137,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.932133,0.011448,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_seed0,0.929908,0.013673,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_seed1,0.930684,0.012897,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_seed2,0.933882,0.009699,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_seed3,0.93086,0.012722,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_seed4,0.942625,0.000956,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,hot,0.924702,0.01888,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,bottom,0.942306,0.001276,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,blur,random_mean,0.933592,0.009989,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.919991,0.02359,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.929852,0.013729,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.936566,0.007016,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.2,blur,random_seed0,0.939002,0.00458,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.2,blur,random_seed1,0.90923,0.034351,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.2,blur,random_seed2,0.932785,0.010797,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.2,blur,random_seed3,0.929354,0.014227,0.943581
C:\My_Project\AIGC\AIGuard\unseen\fake_170.jpg,aiguard_unseen,0.2,blur,random_seed4,0.935521,0.008061,0.943581
